No.,Date Time,Low Range,Full Range,Temp
3422,6/3/21 12:57,329.1,357.7,13.18
3423,6/3/21 12:57,329.2,357.7,13.18
3424,6/3/21 12:57,329.1,357.3,13.18
3425,6/3/21 12:57,329,357.7,13.18
3426,6/3/21 12:57,329.1,357.7,13.18
3427,6/3/21 12:57,329.1,357.7,13.19
3428,6/3/21 12:57,329.1,357.7,13.19
3429,6/3/21 12:57,329.2,357.7,13.19
3430,6/3/21 12:57,329.1,358.1,13.19
3431,6/3/21 12:57,329.2,357.7,13.18
3432,6/3/21 12:57,329.2,357.7,13.19
3433,6/3/21 12:57,329.1,357.7,13.18
3434,6/3/21 12:57,329.2,357.7,13.19
3435,6/3/21 12:57,329.2,358.1,13.19
3436,6/3/21 12:57,329.1,357.7,13.18
3437,6/3/21 12:57,329.1,357.7,13.18
3438,6/3/21 12:57,329.2,357.7,13.19
3439,6/3/21 12:57,329.2,357.7,13.18
3440,6/3/21 12:57,329.2,357.3,13.19
3441,6/3/21 12:57,329.2,357.7,13.18
3442,6/3/21 12:57,329.2,357.3,13.19
3443,6/3/21 12:57,329.1,357.7,13.19
3444,6/3/21 12:57,329.2,358.1,13.19
3445,6/3/21 12:57,329.2,357.7,13.19
3446,6/3/21 12:57,329.2,357.7,13.18
3447,6/3/21 12:57,329.1,357.3,13.18
3448,6/3/21 12:57,329.1,357.7,13.18
3449,6/3/21 12:57,329.2,357.7,13.18
3450,6/3/21 12:57,329.1,357.7,13.19
3451,6/3/21 12:57,329.1,357.7,13.19
3452,6/3/21 12:57,329.2,357.3,13.19
3453,6/3/21 12:57,329.1,357.3,13.19
3454,6/3/21 12:57,329.1,357.7,13.19
3455,6/3/21 12:57,329.1,357.3,13.19
3456,6/3/21 12:57,328.9,357.7,13.19
3457,6/3/21 12:57,329.2,357.7,13.19
3458,6/3/21 12:57,329.2,357.7,13.19
3459,6/3/21 12:57,329.1,357.3,13.19
3460,6/3/21 12:57,329.1,357.7,13.19
3461,6/3/21 12:57,329.1,357.7,13.19
3462,6/3/21 12:57,329.2,357.7,13.18
3463,6/3/21 12:57,329.1,357.7,13.19
3464,6/3/21 12:57,329.1,357.7,13.18
3465,6/3/21 12:57,329.1,357.7,13.18
3466,6/3/21 12:57,329.1,357.7,13.18
3467,6/3/21 12:57,329.1,357.3,13.19
3468,6/3/21 12:57,329.2,357.3,13.19
3469,6/3/21 12:57,329.1,357.7,13.19
3470,6/3/21 12:57,329.2,357.3,13.19
3471,6/3/21 12:57,329.2,357.7,13.19
3472,6/3/21 12:57,329.2,357.7,13.19
3473,6/3/21 12:57,329.2,357.7,13.18
3474,6/3/21 12:57,329.1,357.7,13.19
3475,6/3/21 12:57,329.2,357.7,13.19
3476,6/3/21 12:57,329.1,357.7,13.19
3477,6/3/21 12:57,329.2,357.7,13.19
3478,6/3/21 12:57,329.2,357.7,13.19
3479,6/3/21 12:57,329.2,357.7,13.2
3480,6/3/21 12:57,329.2,357.7,13.2
3481,6/3/21 12:58,329.2,357.7,13.2
3482,6/3/21 12:58,329.2,357.7,13.19
3483,6/3/21 12:58,329.2,357.7,13.19
3484,6/3/21 12:58,329.2,357.7,13.2
3485,6/3/21 12:58,329.2,357.7,13.19
3486,6/3/21 12:58,329.2,357.7,13.19
3487,6/3/21 12:58,329.2,357.7,13.19
3488,6/3/21 12:58,329.2,357.7,13.19
3489,6/3/21 12:58,329.2,357.7,13.19
3490,6/3/21 12:58,329.2,357.7,13.19
3491,6/3/21 12:58,329.2,357.7,13.19
3492,6/3/21 12:58,329.1,357.7,13.19
3493,6/3/21 12:58,329.1,357.7,13.19
3494,6/3/21 12:58,329.2,357.7,13.19
3495,6/3/21 12:58,329.2,357.7,13.19
3496,6/3/21 12:58,329.2,357.7,13.19
3497,6/3/21 12:58,329.2,357.7,13.2
3498,6/3/21 12:58,329.2,358.1,13.18
3499,6/3/21 12:58,329.2,357.7,13.19
3500,6/3/21 12:58,329.2,357.7,13.19
3501,6/3/21 12:58,329.1,357.3,13.19
3502,6/3/21 12:58,329.2,357.3,13.19
3503,6/3/21 12:58,329.2,357.7,13.19
3504,6/3/21 12:58,329.2,357.7,13.19
3505,6/3/21 12:58,329.2,357.7,13.18
3506,6/3/21 12:58,329.2,357.7,13.19
3507,6/3/21 12:58,329.2,357.3,13.19
3508,6/3/21 12:58,329.2,357.7,13.19
3509,6/3/21 12:58,329.2,357.7,13.2
3510,6/3/21 12:58,329.2,357.7,13.2
3511,6/3/21 12:58,329.2,357.7,13.2
3512,6/3/21 12:58,329.2,357.7,13.19
3513,6/3/21 12:58,329.2,357.7,13.19
3514,6/3/21 12:58,329.2,357.7,13.2
3515,6/3/21 12:58,329.2,357.7,13.2
3516,6/3/21 12:58,329.2,357.7,13.2
3517,6/3/21 12:58,329.2,357.7,13.19
3518,6/3/21 12:58,329.2,357.7,13.19
3519,6/3/21 12:58,329.2,357.7,13.19
3520,6/3/21 12:58,329.2,357.7,13.19
3521,6/3/21 12:58,329.2,357.7,13.19
3522,6/3/21 12:58,329.2,357.7,13.2
3523,6/3/21 12:58,329.2,357.3,13.19
3524,6/3/21 12:58,329.2,357.7,13.19
3525,6/3/21 12:58,329.2,357.7,13.19
3526,6/3/21 12:58,329.2,357.7,13.2
3527,6/3/21 12:58,329.2,357.7,13.2
3528,6/3/21 12:58,329.2,358.1,13.2
3529,6/3/21 12:58,329.2,357.7,13.2
3530,6/3/21 12:58,329.2,357.7,13.2
3531,6/3/21 12:58,329.2,357.7,13.2
3532,6/3/21 12:58,329.2,357.7,13.2
3533,6/3/21 12:58,329.2,357.7,13.2
3534,6/3/21 12:58,329.2,357.7,13.2
3535,6/3/21 12:58,329.2,357.7,13.19
3536,6/3/21 12:58,329.2,357.7,13.2
3537,6/3/21 12:58,329.2,357.7,13.2
3538,6/3/21 12:58,329.2,357.7,13.2
3539,6/3/21 12:58,329.2,357.7,13.2
3540,6/3/21 12:58,329.2,358.1,13.2
3541,6/3/21 12:59,329.2,357.7,13.21
3542,6/3/21 12:59,329.3,357.7,13.2
3543,6/3/21 12:59,329.2,357.7,13.21
3544,6/3/21 12:59,329.2,358.1,13.2
3545,6/3/21 12:59,329.2,357.7,13.2
3546,6/3/21 12:59,329.2,357.7,13.2
3547,6/3/21 12:59,329.3,357.7,13.2
3548,6/3/21 12:59,329.2,358.1,13.2
3549,6/3/21 12:59,329.2,357.7,13.19
3550,6/3/21 12:59,329.2,357.7,13.2
3551,6/3/21 12:59,329.2,357.7,13.2
3552,6/3/21 12:59,329.2,357.7,13.2
3553,6/3/21 12:59,329.2,357.7,13.2
3554,6/3/21 12:59,329.2,357.7,13.2
3555,6/3/21 12:59,329.2,357.7,13.2
3556,6/3/21 12:59,329.3,357.7,13.2
3557,6/3/21 12:59,329.2,357.7,13.2
3558,6/3/21 12:59,329.4,357.7,13.21
3559,6/3/21 12:59,329.2,357.7,13.2
3560,6/3/21 12:59,329.2,358.1,13.2
3561,6/3/21 12:59,329.4,357.7,13.2
3562,6/3/21 12:59,329.2,357.7,13.2
3563,6/3/21 12:59,329.2,358.1,13.2
3564,6/3/21 12:59,329.2,357.7,13.21
3565,6/3/21 12:59,329.4,357.7,13.2
3566,6/3/21 12:59,329.2,357.7,13.2
3567,6/3/21 12:59,329.2,358.1,13.2
3568,6/3/21 12:59,329.3,357.7,13.2
3569,6/3/21 12:59,329.2,358.1,13.2
3570,6/3/21 12:59,329.2,357.7,13.21
3571,6/3/21 12:59,329.2,357.7,13.21
3572,6/3/21 12:59,329.2,357.7,13.2
3573,6/3/21 12:59,329.2,357.7,13.2
3574,6/3/21 12:59,329.2,357.7,13.21
3575,6/3/21 12:59,329.2,358.1,13.2
3576,6/3/21 12:59,329.4,357.7,13.2
3577,6/3/21 12:59,329.4,357.7,13.21
3578,6/3/21 12:59,329.4,357.7,13.21
3579,6/3/21 12:59,329.4,358.1,13.21
3580,6/3/21 12:59,329.4,358.1,13.2
3581,6/3/21 12:59,329.2,357.7,13.21
3582,6/3/21 12:59,329.2,358.1,13.21
3583,6/3/21 12:59,329.4,357.7,13.21
3584,6/3/21 12:59,329.2,357.7,13.2
3585,6/3/21 12:59,329.4,358.1,13.21
3586,6/3/21 12:59,329.2,357.7,13.21
3587,6/3/21 12:59,329.2,357.7,13.21
3588,6/3/21 12:59,329.4,357.7,13.21
3589,6/3/21 12:59,329.2,357.7,13.21
3590,6/3/21 12:59,329.2,358.1,13.21
3591,6/3/21 12:59,329.2,357.7,13.2
3592,6/3/21 12:59,329.2,358.1,13.21
3593,6/3/21 12:59,329.4,357.7,13.2
3594,6/3/21 12:59,329.2,357.7,13.21
3595,6/3/21 12:59,329.2,357.7,13.22
3596,6/3/21 12:59,329.4,357.7,13.21
3597,6/3/21 12:59,329.2,357.7,13.2
3598,6/3/21 12:59,329.4,357.7,13.21
3599,6/3/21 12:59,329.4,357.7,13.21
3600,6/3/21 12:59,329.4,357.7,13.21
3601,6/3/21 13:00,329.4,358.1,13.22
3602,6/3/21 13:00,329.4,358.1,13.22
3603,6/3/21 13:00,329.4,357.7,13.21
3604,6/3/21 13:00,329.4,357.7,13.21
3605,6/3/21 13:00,329.4,357.7,13.2
3606,6/3/21 13:00,329.4,357.7,13.22
3607,6/3/21 13:00,329.4,358.1,13.19
3608,6/3/21 13:00,329.2,357.7,13.2
3609,6/3/21 13:00,329.4,358.1,13.2
3610,6/3/21 13:00,329.4,358.1,13.2
3611,6/3/21 13:00,329.2,357.7,13.2
3612,6/3/21 13:00,329.3,357.7,13.21
3613,6/3/21 13:00,329.4,358.1,13.22
3614,6/3/21 13:00,329.2,357.7,13.21
3615,6/3/21 13:00,329.4,357.7,13.21
3616,6/3/21 13:00,329.4,357.7,13.21
3617,6/3/21 13:00,329.4,357.7,13.2
3618,6/3/21 13:00,329.3,357.7,13.21
3619,6/3/21 13:00,329.4,358.1,13.2
3620,6/3/21 13:00,329.3,357.7,13.21
3621,6/3/21 13:00,329.3,357.7,13.2
3622,6/3/21 13:00,329.2,357.7,13.21
3623,6/3/21 13:00,329.2,357.7,13.21
3624,6/3/21 13:00,329.4,358.1,13.22
3625,6/3/21 13:00,329.2,357.7,13.21
3626,6/3/21 13:00,329.2,357.7,13.21
3627,6/3/21 13:00,329.4,357.7,13.2
3628,6/3/21 13:00,329.2,357.7,13.21
3629,6/3/21 13:00,329.3,357.7,13.21
3630,6/3/21 13:00,329.2,357.7,13.2
3631,6/3/21 13:00,329.4,357.7,13.21
3632,6/3/21 13:00,329.2,357.7,13.21
3633,6/3/21 13:00,329.4,358.1,13.2
3634,6/3/21 13:00,329.1,357.7,13.2
3635,6/3/21 13:00,329.2,357.7,13.21
3636,6/3/21 13:00,329.3,357.7,13.21
3637,6/3/21 13:00,329.4,357.7,13.22
3638,6/3/21 13:00,329.2,357.7,13.21
3639,6/3/21 13:00,329.2,357.7,13.21
3640,6/3/21 13:00,329.2,357.7,13.2
3641,6/3/21 13:00,329.2,357.7,13.21
3642,6/3/21 13:00,329.2,358.1,13.21
3643,6/3/21 13:00,329.2,357.3,13.2
3644,6/3/21 13:00,329.2,357.3,13.2
3645,6/3/21 13:00,329.2,357.7,13.22
3646,6/3/21 13:00,329.2,357.7,13.22
3647,6/3/21 13:00,329.2,357.7,13.21
3648,6/3/21 13:00,329.2,357.7,13.21
3649,6/3/21 13:00,329.2,357.7,13.21
3650,6/3/21 13:00,329.2,357.7,13.22
3651,6/3/21 13:00,329.2,358.1,13.22
3652,6/3/21 13:00,329.3,357.7,13.21
3653,6/3/21 13:00,329.2,357.7,13.21
3654,6/3/21 13:00,329.2,357.7,13.21
3655,6/3/21 13:00,329.3,357.7,13.21
3656,6/3/21 13:00,329.1,357.7,13.22
3657,6/3/21 13:00,329.2,358.1,13.21
3658,6/3/21 13:00,329.2,357.7,13.21
3659,6/3/21 13:00,329.2,357.7,13.21
3660,6/3/21 13:00,329.4,357.7,13.21
3661,6/3/21 13:01,329.4,358.1,13.22
3662,6/3/21 13:01,329.4,358.1,13.21
3663,6/3/21 13:01,329.4,358.1,13.22
3664,6/3/21 13:01,329.4,358.1,13.21
3665,6/3/21 13:01,329.3,358.1,13.21
3666,6/3/21 13:01,329.4,357.7,13.22
3667,6/3/21 13:01,329.3,357.7,13.2
3668,6/3/21 13:01,329.4,358.1,13.22
3669,6/3/21 13:01,329.4,358.1,13.22
3670,6/3/21 13:01,329.3,357.7,13.21
3671,6/3/21 13:01,329.4,358,13.24
3672,6/3/21 13:01,329.3,357.7,13.21
3673,6/3/21 13:01,329.4,357.7,13.22
3674,6/3/21 13:01,329.4,358.1,13.22
3675,6/3/21 13:01,329.3,357.7,13.22
3676,6/3/21 13:01,329.4,357.7,13.22
3677,6/3/21 13:01,329.4,358.1,13.22
3678,6/3/21 13:01,329.4,357.7,13.21
3679,6/3/21 13:01,329.3,357.7,13.22
3680,6/3/21 13:01,329.4,358.1,13.21
3681,6/3/21 13:01,329.4,358.1,13.22
3682,6/3/21 13:01,329.4,358.1,13.22
3683,6/3/21 13:01,329.2,357.7,13.21
3684,6/3/21 13:01,329.4,358.1,13.22
3685,6/3/21 13:01,329.4,358.1,13.22
3686,6/3/21 13:01,329.5,358.1,13.22
3687,6/3/21 13:01,329.2,357.7,13.21
3688,6/3/21 13:01,329.4,357.7,13.22
3689,6/3/21 13:01,329.4,358.1,13.22
3690,6/3/21 13:01,329.4,357.7,13.22
3691,6/3/21 13:01,329.4,357.7,13.22
3692,6/3/21 13:01,329.4,357.7,13.22
3693,6/3/21 13:01,329.4,357.7,13.21
3694,6/3/21 13:01,329.4,357.7,13.22
3695,6/3/21 13:01,329.4,357.7,13.21
3696,6/3/21 13:01,329.5,358.1,13.21
3697,6/3/21 13:01,329.4,358.1,13.21
3698,6/3/21 13:01,329.4,358.1,13.21
3699,6/3/21 13:01,329.4,358.1,13.21
3700,6/3/21 13:01,329.4,358.1,13.22
3701,6/3/21 13:01,329.4,358.1,13.21
3702,6/3/21 13:01,329.4,358.1,13.22
3703,6/3/21 13:01,329.4,358.1,13.22
3704,6/3/21 13:01,329.4,358.1,13.22
3705,6/3/21 13:01,329.4,358,13.24
3706,6/3/21 13:01,329.4,357.7,13.22
3707,6/3/21 13:01,329.4,358.1,13.22
3708,6/3/21 13:01,329.4,357.7,13.22
3709,6/3/21 13:01,329.4,357.7,13.24
3710,6/3/21 13:01,329.4,358.1,13.22
3711,6/3/21 13:01,329.4,358.1,13.22
3712,6/3/21 13:01,329.4,358,13.24
3713,6/3/21 13:01,329.4,357.7,13.24
3714,6/3/21 13:01,329.6,358.1,13.22
3715,6/3/21 13:01,329.6,358,13.24
3716,6/3/21 13:01,329.4,358.1,13.22
3717,6/3/21 13:01,329.5,358,13.24
3718,6/3/21 13:01,329.6,358,13.24
3719,6/3/21 13:01,329.6,358.1,13.22
3720,6/3/21 13:01,329.4,358,13.24
3721,6/3/21 13:02,329.4,358,13.24
3722,6/3/21 13:02,329.4,358,13.24
3723,6/3/21 13:02,329.4,358,13.24
3724,6/3/21 13:02,329.6,358.1,13.22
3725,6/3/21 13:02,329.4,358,13.24
3726,6/3/21 13:02,329.4,358,13.24
3727,6/3/21 13:02,329.4,358,13.25
3728,6/3/21 13:02,329.4,358,13.24
3729,6/3/21 13:02,329.4,358.1,13.22
3730,6/3/21 13:02,329.4,358,13.24
3731,6/3/21 13:02,329.4,358.1,13.22
3732,6/3/21 13:02,329.4,357.7,13.24
3733,6/3/21 13:02,329.4,358,13.24
3734,6/3/21 13:02,329.6,358,13.25
3735,6/3/21 13:02,329.5,358,13.24
3736,6/3/21 13:02,329.6,358,13.24
3737,6/3/21 13:02,329.4,358,13.25
3738,6/3/21 13:02,329.4,358.1,13.22
3739,6/3/21 13:02,329.6,358,13.24
3740,6/3/21 13:02,329.4,358.1,13.22
3741,6/3/21 13:02,329.6,358.1,13.22
3742,6/3/21 13:02,329.6,358,13.24
3743,6/3/21 13:02,329.6,358.1,13.22
3744,6/3/21 13:02,329.5,358.1,13.22
3745,6/3/21 13:02,329.5,358.1,13.22
3746,6/3/21 13:02,329.4,358,13.24
3747,6/3/21 13:02,329.6,358,13.24
3748,6/3/21 13:02,329.6,358.1,13.22
3749,6/3/21 13:02,329.5,358,13.24
3750,6/3/21 13:02,329.7,358.1,13.22
3751,6/3/21 13:02,329.4,358,13.25
3752,6/3/21 13:02,329.5,358,13.25
3753,6/3/21 13:02,329.5,358.1,13.22
3754,6/3/21 13:02,329.5,358.1,13.22
3755,6/3/21 13:02,329.5,358,13.24
3756,6/3/21 13:02,329.5,358,13.24
3757,6/3/21 13:02,329.6,358,13.24
3758,6/3/21 13:02,329.6,358,13.24
3759,6/3/21 13:02,329.6,358,13.24
3760,6/3/21 13:02,329.5,358,13.24
3761,6/3/21 13:02,329.5,358,13.24
3762,6/3/21 13:02,329.5,358,13.25
3763,6/3/21 13:02,329.5,358,13.24
3764,6/3/21 13:02,329.6,358,13.24
3765,6/3/21 13:02,329.5,358.1,13.22
3766,6/3/21 13:02,329.5,358,13.25
3767,6/3/21 13:02,329.5,358,13.24
3768,6/3/21 13:02,329.5,358,13.24
3769,6/3/21 13:02,329.7,358.1,13.22
3770,6/3/21 13:02,329.5,358,13.24
3771,6/3/21 13:02,329.7,358,13.24
3772,6/3/21 13:02,329.6,358,13.24
3773,6/3/21 13:02,329.6,358.1,13.22
3774,6/3/21 13:02,329.6,358,13.25
3775,6/3/21 13:02,329.6,358,13.24
3776,6/3/21 13:02,329.6,358,13.24
3777,6/3/21 13:02,329.7,358,13.25
3778,6/3/21 13:02,329.4,358,13.25
3779,6/3/21 13:02,329.6,358,13.24
3780,6/3/21 13:02,329.6,358,13.24
3781,6/3/21 13:03,329.4,357.7,13.25
3782,6/3/21 13:03,329.6,358,13.25
3783,6/3/21 13:03,329.6,358,13.24
3784,6/3/21 13:03,329.6,358,13.25
3785,6/3/21 13:03,329.5,358,13.25
3786,6/3/21 13:03,329.5,357.7,13.24
3787,6/3/21 13:03,329.5,358,13.25
3788,6/3/21 13:03,329.5,358,13.25
3789,6/3/21 13:03,329.4,358,13.25
3790,6/3/21 13:03,329.6,358,13.24
3791,6/3/21 13:03,329.4,358,13.24
3792,6/3/21 13:03,329.6,358,13.24
3793,6/3/21 13:03,329.5,358,13.25
3794,6/3/21 13:03,329.6,358,13.24
3795,6/3/21 13:03,329.5,358,13.24
3796,6/3/21 13:03,329.6,358,13.25
3797,6/3/21 13:03,329.6,358,13.24
3798,6/3/21 13:03,329.5,358,13.25
3799,6/3/21 13:03,329.5,358,13.24
3800,6/3/21 13:03,329.5,358,13.24
3801,6/3/21 13:03,329.5,358,13.24
3802,6/3/21 13:03,329.6,358,13.25
3803,6/3/21 13:03,329.6,358,13.25
3804,6/3/21 13:03,329.6,358,13.24
3805,6/3/21 13:03,329.6,358,13.24
3806,6/3/21 13:03,329.6,358,13.25
3807,6/3/21 13:03,329.6,358,13.24
3808,6/3/21 13:03,329.6,358,13.24
3809,6/3/21 13:03,329.5,358,13.25
3810,6/3/21 13:03,329.6,358,13.24
3811,6/3/21 13:03,329.7,358,13.25
3812,6/3/21 13:03,329.6,358,13.25
3813,6/3/21 13:03,329.6,358,13.24
3814,6/3/21 13:03,329.7,358,13.24
3815,6/3/21 13:03,329.6,358,13.24
3816,6/3/21 13:03,329.7,358,13.24
3817,6/3/21 13:03,329.7,358,13.24
3818,6/3/21 13:03,329.7,358,13.25
3819,6/3/21 13:03,329.6,358,13.24
3820,6/3/21 13:03,329.5,358,13.25
3821,6/3/21 13:03,329.6,358,13.24
3822,6/3/21 13:03,329.7,358,13.24
3823,6/3/21 13:03,329.5,358.1,13.22
3824,6/3/21 13:03,329.5,358,13.25
3825,6/3/21 13:03,329.6,358,13.25
3826,6/3/21 13:03,329.6,358,13.25
3827,6/3/21 13:03,329.5,358,13.24
3828,6/3/21 13:03,329.6,358,13.24
3829,6/3/21 13:03,329.6,358,13.25
3830,6/3/21 13:03,329.5,358,13.25
3831,6/3/21 13:03,329.6,358,13.25
3832,6/3/21 13:03,329.5,358,13.25
3833,6/3/21 13:03,329.7,358,13.24
3834,6/3/21 13:03,329.6,358,13.25
3835,6/3/21 13:03,329.6,358,13.25
3836,6/3/21 13:03,329.6,358,13.24
3837,6/3/21 13:03,329.6,358,13.25
3838,6/3/21 13:03,329.7,358,13.25
3839,6/3/21 13:03,329.7,358,13.25
3840,6/3/21 13:03,329.5,358,13.25
3841,6/3/21 13:04,329.6,358,13.25
3842,6/3/21 13:04,329.7,358,13.25
3843,6/3/21 13:04,329.7,358,13.25
3844,6/3/21 13:04,329.5,358,13.25
3845,6/3/21 13:04,329.7,358,13.25
3846,6/3/21 13:04,329.6,358,13.24
3847,6/3/21 13:04,329.6,358,13.24
3848,6/3/21 13:04,329.6,358,13.24
3849,6/3/21 13:04,329.5,358,13.25
3850,6/3/21 13:04,329.7,358,13.25
3851,6/3/21 13:04,329.6,358,13.25
3852,6/3/21 13:04,329.6,358,13.25
3853,6/3/21 13:04,329.6,358,13.25
3854,6/3/21 13:04,329.6,358,13.25
3855,6/3/21 13:04,329.7,358,13.26
3856,6/3/21 13:04,329.7,358,13.25
3857,6/3/21 13:04,329.7,358,13.25
3858,6/3/21 13:04,329.7,358,13.25
3859,6/3/21 13:04,329.7,358,13.25
3860,6/3/21 13:04,329.6,358,13.25
3861,6/3/21 13:04,329.6,358,13.25
3862,6/3/21 13:04,329.6,358,13.25
3863,6/3/21 13:04,329.7,358,13.26
3864,6/3/21 13:04,329.6,358,13.25
3865,6/3/21 13:04,329.6,358,13.25
3866,6/3/21 13:04,329.6,358,13.24
3867,6/3/21 13:04,329.5,358.4,13.24
3868,6/3/21 13:04,329.5,358,13.24
3869,6/3/21 13:04,329.5,358,13.24
3870,6/3/21 13:04,329.6,358,13.25
3871,6/3/21 13:04,329.6,358,13.25
3872,6/3/21 13:04,329.7,358,13.25
3873,6/3/21 13:04,329.6,358,13.25
3874,6/3/21 13:04,329.5,358,13.24
3875,6/3/21 13:04,329.7,358,13.25
3876,6/3/21 13:04,329.5,358,13.25
3877,6/3/21 13:04,329.7,358,13.25
3878,6/3/21 13:04,329.7,358,13.26
3879,6/3/21 13:04,329.7,358,13.26
3880,6/3/21 13:04,329.7,358,13.25
3881,6/3/21 13:04,329.5,358,13.26
3882,6/3/21 13:04,329.7,358,13.26
3883,6/3/21 13:04,329.6,358,13.26
3884,6/3/21 13:04,329.6,358,13.26
3885,6/3/21 13:04,329.6,358,13.26
3886,6/3/21 13:04,329.6,358,13.25
3887,6/3/21 13:04,329.6,358,13.25
3888,6/3/21 13:04,329.7,358,13.25
3889,6/3/21 13:04,329.7,358,13.26
3890,6/3/21 13:04,329.6,358,13.25
3891,6/3/21 13:04,329.6,358,13.25
3892,6/3/21 13:04,329.7,358,13.25
3893,6/3/21 13:04,329.5,358,13.24
3894,6/3/21 13:04,329.7,358,13.25
3895,6/3/21 13:04,329.7,358,13.25
3896,6/3/21 13:04,329.6,358,13.25
3897,6/3/21 13:04,329.6,358,13.25
3898,6/3/21 13:04,329.7,358,13.26
3899,6/3/21 13:04,329.7,358,13.26
3900,6/3/21 13:04,329.7,358,13.25
3901,6/3/21 13:05,329.7,358,13.25
3902,6/3/21 13:05,329.7,358,13.26
3903,6/3/21 13:05,329.7,358,13.25
3904,6/3/21 13:05,329.7,358,13.26
3905,6/3/21 13:05,329.7,358.4,13.26
3906,6/3/21 13:05,329.7,358,13.26
3907,6/3/21 13:05,329.5,358,13.26
3908,6/3/21 13:05,329.7,358,13.25
3909,6/3/21 13:05,329.7,358,13.26
3910,6/3/21 13:05,329.7,358,13.25
3911,6/3/21 13:05,329.7,358,13.25
3912,6/3/21 13:05,329.7,358,13.25
3913,6/3/21 13:05,329.7,358,13.26
3914,6/3/21 13:05,329.7,358,13.26
3915,6/3/21 13:05,329.6,358,13.25
3916,6/3/21 13:05,329.6,358,13.26
3917,6/3/21 13:05,329.7,358,13.26
3918,6/3/21 13:05,329.7,358,13.26
3919,6/3/21 13:05,329.7,358,13.27
3920,6/3/21 13:05,329.7,358,13.25
3921,6/3/21 13:05,329.7,358,13.26
3922,6/3/21 13:05,329.7,358,13.26
3923,6/3/21 13:05,329.7,358,13.26
3924,6/3/21 13:05,329.7,358,13.26
3925,6/3/21 13:05,329.7,358,13.26
3926,6/3/21 13:05,329.7,358.4,13.26
3927,6/3/21 13:05,329.7,358,13.26
3928,6/3/21 13:05,329.7,358,13.26
3929,6/3/21 13:05,329.7,358,13.26
3930,6/3/21 13:05,329.7,358,13.26
3931,6/3/21 13:05,329.7,358.4,13.26
3932,6/3/21 13:05,329.7,358,13.25
3933,6/3/21 13:05,329.7,358,13.25
3934,6/3/21 13:05,329.7,358,13.26
3935,6/3/21 13:05,329.6,358,13.26
3936,6/3/21 13:05,329.7,358,13.26
3937,6/3/21 13:05,329.7,358,13.27
3938,6/3/21 13:05,329.7,358,13.27
3939,6/3/21 13:05,329.7,358.4,13.27
3940,6/3/21 13:05,329.7,358,13.26
3941,6/3/21 13:05,329.7,358,13.26
3942,6/3/21 13:05,329.7,358.4,13.26
3943,6/3/21 13:05,329.7,358.4,13.26
3944,6/3/21 13:05,329.7,358,13.26
3945,6/3/21 13:05,329.7,358,13.27
3946,6/3/21 13:05,329.7,358,13.26
3947,6/3/21 13:05,329.7,358,13.26
3948,6/3/21 13:05,329.8,358,13.26
3949,6/3/21 13:05,329.8,358,13.26
3950,6/3/21 13:05,329.7,358.4,13.27
3951,6/3/21 13:05,329.7,358,13.26
3952,6/3/21 13:05,329.7,358.4,13.26
3953,6/3/21 13:05,329.7,358,13.26
3954,6/3/21 13:05,329.7,358,13.27
3955,6/3/21 13:05,329.7,358,13.26
3956,6/3/21 13:05,329.7,358,13.26
3957,6/3/21 13:05,329.7,358,13.26
3958,6/3/21 13:05,329.7,358,13.26
3959,6/3/21 13:05,329.7,358,13.26
3960,6/3/21 13:05,329.7,358.4,13.26
3961,6/3/21 13:06,329.7,358,13.26
3962,6/3/21 13:06,329.7,358,13.27
3963,6/3/21 13:06,329.7,358.4,13.26
3964,6/3/21 13:06,329.7,358,13.26
3965,6/3/21 13:06,329.7,358,13.27
3966,6/3/21 13:06,329.9,358,13.27
3967,6/3/21 13:06,329.8,358.4,13.26
3968,6/3/21 13:06,329.7,358,13.27
3969,6/3/21 13:06,329.8,358.8,13.27
3970,6/3/21 13:06,329.8,358,13.27
3971,6/3/21 13:06,329.8,358,13.27
3972,6/3/21 13:06,329.7,358,13.27
3973,6/3/21 13:06,329.7,358,13.27
3974,6/3/21 13:06,329.8,358,13.27
3975,6/3/21 13:06,329.8,358,13.27
3976,6/3/21 13:06,329.8,358.4,13.27
3977,6/3/21 13:06,329.7,358,13.27
3978,6/3/21 13:06,329.8,358,13.27
3979,6/3/21 13:06,329.7,358,13.27
3980,6/3/21 13:06,329.7,358,13.27
3981,6/3/21 13:06,329.7,358.4,13.27
3982,6/3/21 13:06,329.8,358.4,13.28
3983,6/3/21 13:06,329.8,358.8,13.27
3984,6/3/21 13:06,329.8,358.4,13.27
3985,6/3/21 13:06,329.8,358,13.26
3986,6/3/21 13:06,329.8,358.8,13.27
3987,6/3/21 13:06,329.8,358,13.26
3988,6/3/21 13:06,329.8,358,13.28
3989,6/3/21 13:06,329.8,358,13.27
3990,6/3/21 13:06,329.8,358.8,13.27
3991,6/3/21 13:06,329.9,358.4,13.27
3992,6/3/21 13:06,329.8,358.4,13.27
3993,6/3/21 13:06,329.9,358.4,13.27
3994,6/3/21 13:06,329.9,358,13.27
3995,6/3/21 13:06,329.8,358.8,13.28
3996,6/3/21 13:06,329.8,358.4,13.27
3997,6/3/21 13:06,329.9,358,13.27
3998,6/3/21 13:06,329.8,358,13.27
3999,6/3/21 13:06,329.9,358.4,13.27
